Svtotal,Ax,Ay,Az
1.39224452,0.45739181,1.168781,-0.60256826
1.36126545,0.52518995,1.13586451,-0.5357527
1.26236035,0.49472992,1.0611883,-0.47188489
1.1629147,0.44830293,1.00468985,-0.3768201
1.08348868,0.41317563,0.96022802,-0.28494871
1.04292856,0.43159904,0.9265746,-0.20707911
1.08894501,0.46795456,0.95998238,-0.21272895
1.06783655,0.50308186,0.89095601,-0.30558293
1.0649886,0.43823146,0.92780283,-0.28519436
0.91034709,0.3448862,0.82856207,-0.15254582
0.97969487,0.42251016,0.88383229,-0.01129969
