Svtotal,Ax,Ay,Az
1.15489325,0.648258315,-0.43577501,-0.850670157
1.133350558,0.611165854,-0.431353392,-0.851407094
1.127050055,0.605024718,-0.436511946,-0.844774667
1.127970317,0.610428917,-0.43037081,-0.845265958
1.165709625,0.650223479,-0.437494528,-0.862952429
1.209720916,0.689035458,-0.441916146,-0.890710364
1.248943431,0.721951947,-0.436511946,-0.920924753
1.293460798,0.76272909,-0.446829055,-0.94426107
1.276729547,0.753640209,-0.43037081,-0.936400416
1.234924321,0.718758556,-0.400402067,-0.920924753
1.194748157,0.688789813,-0.364292187,-0.905694736
1.193124682,0.693457076,-0.341447161,-0.908888126
1.226587772,0.733497283,-0.341447161,-0.921907335
1.264401029,0.763466026,-0.355694597,-0.943032843
1.27461603,0.770344099,-0.367976868,-0.946471879
1.282810677,0.761746508,-0.377311395,-0.960719314
1.283973016,0.761746508,-0.37436365,-0.963421414
1.297747763,0.770589744,-0.373872359,-0.97496675
1.271407095,0.761009572,-0.330393116,-0.963421414
1.307234329,0.764448608,-0.294528882,-1.018691638
1.29916822,0.755605372,-0.301898245,-1.012796147
1.223843299,0.719741138,-0.288142101,-0.94696317
1.206420299,0.705248057,-0.233117522,-0.950647851
1.223680261,0.710160966,-0.207324751,-0.974721104
1.258810984,0.722443238,-0.157950018,-1.018691638
1.186697279,0.675279313,-0.152054527,-0.963912705
1.160874424,0.661031878,-0.162617281,-0.940330743
1.159526125,0.660049296,-0.131174665,-0.94426107
1.175622067,0.666436078,-0.101205921,-0.963175769
1.186457835,0.660540587,-0.070254596,-0.983073049
1.194277552,0.672331568,-0.054778933,-0.985529504
1.172659975,0.635730398,-0.026038417,-0.985038213
1.155555913,0.61190279,0.041022788,-0.979388368
1.126734181,0.600848745,0.122577074,-0.945243652
1.080257877,0.570634356,0.171706162,-0.901027472
1.060639122,0.556141275,0.174899553,-0.886043101
1.075339279,0.551474012,0.193077316,-0.90274699
1.082382297,0.533541895,0.195779415,-0.921170398
1.06298014,0.505047024,0.189146988,-0.916011844
1.086271853,0.497923306,0.214448469,-0.941313324
1.061406429,0.476306507,0.220098314,-0.922644271
1.077356484,0.467708917,0.25424303,-0.936646061
1.114075218,0.465989399,0.32154988,-0.959491087
1.132455556,0.474586989,0.353238142,-0.965632223
1.113372285,0.43037081,0.456163581,-0.919942171
1.129870252,0.426931774,0.477534735,-0.930750571
1.137481095,0.414158211,0.510942514,-0.928048471
1.099500481,0.389102376,0.512662032,-0.8914473
1.044402226,0.331866989,0.521505268,-0.841826921
0.996305713,0.278561928,0.54189384,-0.788276216
0.992249292,0.240486885,0.597409709,-0.754868436
0.999698384,0.233854458,0.625658935,-0.743814391
