Svtotal,Ax,Ay,Az
1.07764086,0.52101398,-0.18816441,0.92436379
1.08150869,0.50553831,-0.17809294,0.93934816
1.06840854,0.5303485,-0.17612778,0.91060764
1.05523288,0.49227346,-0.14738726,0.92166169
1.05573043,0.48416716,-0.13903532,0.92780283
1.05816329,0.47728909,-0.13854403,0.93418961
1.07134428,0.47434134,-0.11790981,0.95334995
1.06730286,0.4740957,-0.09850382,0.95113914
1.08406238,0.46476117,-0.10267979,0.97398417
1.07667015,0.42422967,-0.10661012,0.98380999
1.06027996,0.42349274,-0.09015188,0.96784303
1.13663906,0.43700324,-0.0621483,1.04743215
1.06546574,0.39499787,-0.01277356,0.98945983
1.07058004,0.45763745,0.04347924,0.96686045
