Svtotal,Ax,Ay,Az
1.04426087,0.7027916,-0.40949095,0.65489074
1.1231753,0.8027693,-0.43233597,0.65587332
1.07401529,0.72833873,-0.49890589,0.61165714
1.10126908,0.70868709,-0.52150527,0.66226011
1.11348555,0.78876751,-0.48613232,0.61755264
1.09370304,0.70721322,-0.53968303,0.63622169
1.11388525,0.71482823,-0.56842355,0.63769556
1.12270073,0.71974114,-0.56621274,0.64948654
1.114774,0.64088895,-0.61018327,0.67798141
1.12718071,0.63622169,-0.6465388,0.66913818
1.11648103,0.62320248,-0.62271119,0.68584207
1.10931365,0.63990637,-0.5546674,0.71654775
1.12859992,0.61485054,-0.60551601,0.72735615
1.12480304,0.61067456,-0.61116585,0.72023243
1.11141054,0.61116585,-0.58684696,0.71924985
1.1071458,0.63474782,-0.54336771,0.72637356
1.11454967,0.65145171,-0.55835208,0.71138919
