Svtotal,Ax,Ay,Az
1.105915466,0.245891085,0.856565648,-0.654890742
1.024734234,0.181286334,0.729075665,-0.696896112
1.123168477,0.205850878,0.700335148,-0.853617903
1.140900608,0.235573977,0.715565166,-0.856811293
1.072403563,0.200201033,0.769607162,-0.719495493
1.058797984,0.19012957,0.79883897,-0.668401241
1.140159782,0.260875457,0.882358419,-0.67331415
1.186414427,0.299933082,0.90815119,-0.702054666
1.137820979,0.298213564,0.881375837,-0.654890742
1.129046193,0.272666438,0.892675527,-0.635239107
1.119386107,0.262594975,0.875971638,-0.645556215
1.091736274,0.250312703,0.825123032,-0.669629468
1.135541606,0.282492256,0.790978315,-0.764202963
1.236104303,0.282983546,0.936646061,-0.755359727
1.261398732,0.22623945,1.047432154,-0.665453496
1.266239244,0.225993804,1.074698798,-0.630326198
1.263162713,0.26554272,1.075190089,-0.607481172
1.26135642,0.284211774,1.06757508,-0.608709399
1.20586991,0.285685646,0.999040003,-0.61190279
1.17379164,0.26554272,0.944015424,-0.645064924
1.211060443,0.237293495,0.960719314,-0.698124339
1.244166798,0.18423408,1.02827181,-0.675770604
1.250569329,0.148861136,1.063644753,-0.640643306
1.271236154,0.127981274,1.114002069,-0.598883582
1.276347938,0.171706162,1.114493359,-0.597901
1.213917678,0.231152359,1.049397318,-0.564738866
1.177818498,0.200201033,1.022621965,-0.549017557
1.152013682,0.196761997,0.977914495,-0.576284201
1.128136035,0.218624441,0.943524133,-0.57849501
1.081895108,0.212974596,0.898816663,-0.563264993
1.021598274,0.194551188,0.85484613,-0.524453014
0.963982627,0.175636489,0.815297214,-0.483430225
0.927227426,0.165073735,0.79343477,-0.450513736
0.92048417,0.184725371,0.785082825,-0.443635664
0.923065945,0.241715113,0.777959107,-0.434055492
0.928178437,0.275122892,0.77402878,-0.432090328
1.013094,0.296739691,0.847722412,-0.468691499
1.013819917,0.225011223,0.86074162,-0.486132325
1.00529489,0.203148779,0.862215493,-0.475323926
0.987001817,0.197007643,0.850424512,-0.460585199
0.951780541,0.183988434,0.819718832,-0.447320345
0.940448072,0.136578864,0.797856388,-0.478762962
0.970985217,0.112505611,0.802278006,-0.535261413
0.978809695,0.171706162,0.803260587,-0.532313668
0.995379722,0.214202823,0.820947059,-0.520522686
1.116075504,0.343166679,0.930750571,-0.511433805
1.168410978,0.377311395,0.989951122,-0.492764752
1.017211359,0.250067057,0.823894804,-0.541648194
1.018537587,0.242697694,0.837650949,-0.526172532
0.963225918,0.232871877,0.821192705,-0.446337764
0.980165474,0.226485095,0.826596904,-0.475569571
1.015318751,0.251295285,0.827579486,-0.531822377
1.031746961,0.301898245,0.819718832,-0.549017557
1.076989478,0.337271189,0.86884792,-0.539683031
1.098243509,0.319830362,0.917485717,-0.511925096
1.065102848,0.284211774,0.899799245,-0.493992979
1.048678306,0.281509674,0.855337421,-0.537472222
1.035377112,0.241715113,0.858776457,-0.525435595
1.054380307,0.280772737,0.874497765,-0.517820587
1.026979658,0.267753529,0.873023892,-0.469919726
1.020932532,0.261121102,0.870567438,-0.465006817
1.024377946,0.310495836,0.837896594,-0.500871051
1.018908768,0.289370328,0.846002894,-0.488588779
1.024148719,0.263823202,0.865654529,-0.479499898
1.024416116,0.262349329,0.864917593,-0.482201998
1.024219213,0.274140311,0.855583066,-0.49178217
1.031665752,0.250803994,0.870567438,-0.493501688
1.028986727,0.26554272,0.864671947,-0.490553943
1.0604762,0.2908442,0.88555181,-0.50578396
1.106697291,0.290598555,0.926574598,-0.530839795
1.15710405,0.29035291,0.968579968,-0.562528057
1.20718177,0.297230982,1.012059211,-0.587092601
1.274682779,0.32154988,1.066592499,-0.619517799
1.364225228,0.318602135,1.17099181,-0.62320248
1.375026234,0.313689226,1.191626027,-0.610183272
1.361091789,0.320076008,1.178852465,-0.600357454
1.375821731,0.418334184,1.103193669,-0.707704511
1.270369112,0.386400276,1.054801518,-0.593233737
1.243973075,0.363309605,1.03367601,-0.589057764
1.250793243,0.339973288,1.028026165,-0.626150225
