Svtotal,Ax,Ay,Az
1.2681181,0.339482,-0.9481914,0.77058974
1.17541204,0.28519436,-0.81873625,0.79368042
1.01287574,0.25694513,-0.65611897,0.72760179
0.99531149,0.196762,-0.68682465,0.69296579
1.06883204,0.18742747,-0.76322038,0.7244084
1.11545825,0.16286293,-0.80399752,0.75585102
1.09567992,0.17416262,-0.71237177,0.81406899
1.08315247,0.26873611,-0.63646733,0.83421191
1.07249558,0.196762,-0.53427883,0.90888813
1.11284862,0.10439931,-0.67134899,0.88137584
1.08078849,0.14026355,-0.60674424,0.883341
1.07875228,0.14345694,-0.60379649,0.88235842
1.09510346,0.23532833,-0.57235387,0.90348393
1.07841674,0.29182678,-0.45591794,0.93271573
1.03627388,0.22943284,-0.41170176,0.92288992
1.0151147,0.231398,-0.38664592,0.90962506
1.07219625,0.20953556,-0.59372503,0.86786534
1.06631822,0.23385446,-0.61263973,0.84084434
1.117685,0.32498892,-0.64088895,0.85607436
1.09043848,0.35790541,-0.56351064,0.86221549
1.1111098,0.38320689,-0.62000909,0.83863353
1.1764432,0.45616358,-0.67159463,0.85140709
1.13329175,0.45763745,-0.60993763,0.83838789
1.10546954,0.366503,-0.74577955,0.72907566
1.11254338,0.34365797,-0.77427443,0.72121501
1.11416808,0.35004475,-0.70033515,0.79269783
1.07617587,0.38689157,-0.64039766,0.77353749
1.10497973,0.33825377,-0.67454238,0.80719091
1.14111788,0.38787415,-0.67724448,0.83249239
1.19699141,0.4470747,-0.69812434,0.86344372
1.09842231,0.35053604,-0.66717301,0.79908461
1.05168065,0.28912468,-0.59642713,0.81652544
1.08603294,0.24736496,-0.62786974,0.8509158
1.12737812,0.29772227,-0.60576165,0.90299264
1.08445351,0.33972764,-0.53354189,0.88088455
1.09479942,0.25227787,-0.64457363,0.8482137
1.08544396,0.21739621,-0.63622169,0.85214403
1.09246616,0.26603401,-0.59937487,0.87376083
1.09589592,0.36723993,-0.57874066,0.85509178
1.09958017,0.3475883,-0.59544455,0.85656565
1.10748044,0.35544895,-0.57505597,0.87719986
1.10978611,0.401139,-0.5600716,0.87007615
1.11346203,0.39868255,-0.56375628,0.87351518
