Svtotal,Ax,Ay,Az
1.03178468,0.25055835,-0.39376964,0.92018782
1.05090441,0.24564544,-0.43700324,0.92362685
1.07042855,0.2291872,-0.50774912,0.91404668
1.07915433,0.21174637,-0.53231367,0.91453797
1.11945742,0.23901301,-0.58291663,0.92534637
1.119739,0.2530148,-0.58954905,0.91773136
1.12764769,0.28765081,-0.58217969,0.92190733
1.09621024,0.34636007,-0.54901756,0.883341
1.08683117,0.35815105,-0.53280496,0.87695422
1.06548199,0.35520331,-0.52396172,0.85705694
1.07572853,0.36060751,-0.50676654,0.87769116
1.11793766,0.3822243,-0.52518995,0.90987071
1.11855629,0.38934802,-0.52125962,0.90987071
1.11511883,0.38811979,-0.52420737,0.90446651
1.10662586,0.39720868,-0.52420737,0.88997343
1.12219648,0.39352399,-0.52592689,0.90987071
1.10741217,0.39991078,-0.53329625,0.88432358
