Svtotal,Ax,Ay,Az
3.45632552,-2.20663298,-1.36308654,-2.28450259
2.55264797,-1.21962961,2.13834355,0.67527931
0.60702766,-0.17170616,0.43135339,-0.39106754
0.73062713,-0.11864675,-0.04544441,-0.71949549
1.61536243,-0.43282726,-0.42128193,-1.49819154
1.29101928,-0.10832964,-0.00736936,-1.28644517
1.58473734,-0.50774912,-0.90397522,-1.1985041
1.93902753,-0.70500241,-0.06902637,-1.80500269
1.72218072,-0.82021012,-0.12970079,-1.50875429
1.27993025,0.05453329,-0.41784289,-1.20857556
0.70380166,-0.39278706,-0.58389921,-0.0108084
0.91009653,-0.56523016,-0.6384325,-0.31811084
0.81150926,-0.46156778,-0.63892379,-0.19307732
0.9243915,-0.31123277,-0.8401074,-0.22771332
1.19233576,-0.00687807,-1.15920083,-0.27905322
1.39589419,0.06583298,-1.34490878,-0.36797687
1.20668286,-0.16531938,-1.16730713,-0.25719078
0.95973274,-0.0729567,-0.94033074,-0.17760165
1.06017524,0.08302816,-1.0449757,-0.15844131
1.24867299,0.27807064,-1.19088909,-0.25227787
1.33489721,0.04691828,-1.31813343,-0.20560523
1.27696879,-0.0994864,-1.25917852,-0.18767312
0.9204078,0.07467621,-0.88407794,-0.2449085
1.04260514,0.18472537,-0.96047367,-0.3610988
1.20805083,0.16089776,-1.14028613,-0.36502912
1.00301629,0.23287188,-0.92780283,-0.3016526
1.12510967,0.07983477,-1.10638706,-0.18816441
1.12067009,-0.00171952,-1.1174411,-0.08499332
0.99635432,-0.01154534,-0.99167064,-0.09580172
1.04118601,0.02751229,-1.04079973,-0.00687807
1.11433915,0.06288523,-1.1125282,-0.00884324
1.56175316,-0.09457349,-1.55886596,0.0081063
1.21624299,-0.03930327,-1.21226024,0.09015188
1.15022902,-0.02481019,-1.13758403,0.16826713
1.16776946,-0.09211704,-1.13168854,0.27291208
1.16121762,-0.03046003,-1.13537322,0.24171511
1.13784317,-0.02603842,-1.11129997,0.24294334
1.11729889,-0.06509604,-1.09435043,0.2156767
1.07382793,-0.15254582,-1.03809763,0.22845026
1.05948564,-0.14886114,-1.0341673,0.17563649
1.07135377,-0.14566775,-1.04178231,0.20314878
1.10373362,-0.21813315,-1.06069701,0.21346589
1.14852137,-0.20585088,-1.03981715,0.44216179
1.17304846,-0.1724431,-1.06045136,0.47090231
1.09814864,-0.16359986,-0.96538658,0.49718637
1.05278362,-0.19651635,-0.91871394,0.47507828
1.0527298,-0.36822251,-0.89562327,0.41292998
1.04376279,-0.34169281,-0.89586892,0.41243869
0.98342129,-0.10341673,-0.89807973,0.38713721
0.98656545,-0.12871821,-0.89439505,0.39598045
1.09874039,-0.35471201,-0.91281845,0.49816895
1.18690602,-0.50160799,-0.92780283,0.54435029
1.14887574,-0.43159904,-0.95212172,0.47655215
1.10725485,-0.42079064,-0.97791449,0.3043547
1.09070041,-0.45297019,-0.95285866,0.27659676
1.06487071,-0.48416716,-0.90839684,0.27266644
1.0418537,-0.46893714,-0.87744551,0.30926761
1.03371156,-0.4362663,-0.86590017,0.3583967
1.05248858,-0.46230472,-0.85803952,0.39720868
0.96338236,-0.60355085,-0.66520785,0.34832523
1.06008588,-0.6006031,-0.77329184,0.40629756
1.08505361,-0.67503367,-0.7298126,0.43479243
1.03594032,-0.67159463,-0.6919832,0.37853962
0.99675089,-0.71212613,-0.62000909,0.31933907
1.00474582,-0.74725343,-0.60084875,0.30017873
1.05120409,-0.78753928,-0.63229136,0.29158114
1.07285611,-0.78950444,-0.67110334,0.27807064
1.07345722,-0.74184923,-0.7298126,0.26333191
1.06645451,-0.71482823,-0.74160358,0.27635112
1.08653979,-0.75339456,-0.7379189,0.26161239
1.08746348,-0.78066121,-0.72146066,0.22943284
1.10322465,-0.8157885,-0.70917838,0.2205896
1.11408876,-0.84600289,-0.70426548,0.17170616
1.07440353,-0.80424317,-0.6946853,0.15795002
1.05783828,-0.84133563,-0.63523911,0.08744978
1.087969,-0.91183587,-0.58733825,0.08523897
1.07219442,-0.87769116,-0.61583312,-0.00294775
1.04487456,-0.82561432,-0.63966072,-0.03095133
1.07243417,-0.84477467,-0.66054059,-0.01252792
1.11962586,-0.88702568,-0.68191174,-0.04175972
1.1123515,-0.87572599,-0.68043787,-0.08622155
1.13335719,-0.89071036,-0.68780723,-0.13436806
